C:\Users\Mark\ownCloud\Muelheim Group\Projects\Gas phase background\EX318_CEC356_Au Ag Cu in N2_clean.vms
Cu2p
	Characteristic Energy eV	1486.61	Acquisition Time s	2.5
KE_Cu2p	BE_Cu2p	CPS_Cu2p
558.31	928.3	13421.5
558.41	928.2	13339.3
558.51	928.1	13303
558.61	928	13260.1
558.71	927.9	13272.2
558.81	927.8	13136.8
558.91	927.7	13180.2
559.01	927.6	13216.4
559.11	927.5	13215.7
559.21	927.4	13081.4
559.31	927.3	13053.3
559.41	927.2	13077.1
559.51	927.1	13017
559.61	927	13010.4
559.71	926.9	12967.8
559.81	926.8	12881.4
559.91	926.7	12877.8
560.01	926.6	12861.5
560.11	926.5	12837.1
560.21	926.4	12848.2
560.31	926.3	12756.3
560.41	926.2	12815.4
560.51	926.1	12701.3
560.61	926	12750
560.71	925.9	12740.9
560.81	925.8	12733.4
560.91	925.7	12680.1
561.01	925.6	12669.7
561.11	925.5	12642.6
561.21	925.4	12628.8
561.31	925.3	12568
561.41	925.2	12630.1
561.51	925.1	12625.5
561.61	925	12556.1
561.71	924.9	12569.3
561.81	924.8	12580.9
561.91	924.7	12616.5
562.01	924.6	12602.3
562.11	924.5	12510.9
562.21	924.4	12542.1
562.31	924.3	12519.4
562.41	924.2	12566.2
562.51	924.1	12579.2
562.61	924	12544.6
562.71	923.9	12491.4
562.81	923.8	12452.6
562.91	923.7	12500.2
563.01	923.6	12535.1
563.11	923.5	12505.6
563.21	923.4	12513.2
563.31	923.3	12518.4
563.41	923.2	12571.8
563.51	923.1	12550.7
563.61	923	12516.1
563.71	922.9	12577.2
563.81	922.8	12470
563.91	922.7	12466.9
564.01	922.6	12429.6
564.11	922.5	12493.3
564.21	922.4	12538.1
564.31	922.3	12517.8
564.41	922.2	12480.8
564.51	922.1	12482.5
564.61	922	12498.5
564.71	921.9	12538.5
564.81	921.8	12561.9
564.91	921.7	12508.1
565.01	921.6	12496.5
565.11	921.5	12474.7
565.21	921.4	12432.2
565.31	921.3	12400
565.41	921.2	12387.5
565.51	921.1	12441.2
565.61	921	12438.5
565.71	920.9	12437.2
565.81	920.8	12482.6
565.91	920.7	12414.2
566.01	920.6	12397.5
566.11	920.5	12425.8
566.21	920.4	12481.2
566.31	920.3	12444
566.41	920.2	12442.6
566.51	920.1	12446.4
566.61	920	12437.3
